CustomerID,PersonType,Title,FirstName,MiddleName,LastName,EmailPromotion,PersonID
7054,IN,Mr.,Alexandra,NULL,Gray,0,1029
6292,IN,Mr.,Alexandra,B,Ramirez,1,1030
2704,IN,Mr.,Alfredo,NULL,Jiménez,0,1031
5550,IN,Mr.,Alexandra,H,Brooks,1,1032
3968,IN,Mr.,Alexandra,C,Price,0,1033
6698,IN,Mr.,Alexandra,NULL,Bennett,1,1034
8343,IN,Mr.,Alexandra,C,Wood,0,1035
906,IN,Mr.,Alfredo,NULL,Romero,0,1036
7454,IN,Mr.,Alexandra,C,Ross,0,1037
7535,IN,Mr.,Alexandra,J,Henderson,0,1038
4533,IN,Mr.,Alexandra,A,Coleman,0,1039
4065,IN,Mr.,Alexandra,L,Perry,0,1040
3921,IN,Mr.,Alexandra,NULL,Powell,0,1041
4851,IN,Mr.,Alexandra,NULL,Hughes,0,1042
1291,IN,Mr.,Alexandra,NULL,Foster,0,1043
6303,IN,Mr.,Alexandra,M,Gonzales,0,1044
6616,IN,Mr.,Alexandra,M,Alexander,0,1045
7265,IN,Mr.,Alexandra,H,Russell,0,1046
3081,IN,Mr.,Alexandra,NULL,Griffin,2,1047
5355,IN,Mr.,Alexandra,J,Diaz,0,1048
3768,IN,Mr.,Sydney,NULL,Stewart,0,1049
5176,IN,Mr.,Sydney,NULL,Sanchez,2,1050
2366,IN,Mr.,Sydney,NULL,Morris,0,1051
7879,IN,Mr.,Sydney,C,Rogers,0,1052
5845,IN,Mr.,Sydney,NULL,Reed,0,1053
4526,IN,Mr.,Sydney,K,Morgan,0,1054
3472,IN,Mr.,Sydney,NULL,Bell,0,1055
8160,IN,Mr.,Sydney,T,Murphy,0,1056
4209,IN,Mr.,Sydney,NULL,Bailey,1,1057
6242,IN,Mr.,Sydney,M,Rivera,0,1058
8240,IN,Mr.,Sydney,P,Cooper,0,1059
5305,IN,Mr.,Sydney,NULL,Howard,1,1060
2176,IN,Mr.,Sydney,NULL,Ward,2,1061
4426,IN,Mr.,Sydney,NULL,Travers,1,1062
1066,IN,Mr.,Sydney,NULL,Peterson,1,1063
1136,IN,Mr.,Sydney,K,Gray,0,1064
2137,IN,Mr.,Sydney,M,James,1,1065
8425,IN,Mr.,Sydney,NULL,Watson,0,1066
7501,IN,Mr.,Sydney,M,Brooks,1,1067
6000,IN,Mr.,Sydney,NULL,Kelly,1,1068
6183,IN,Mr.,Harold,NULL,Arun,0,1069
7610,IN,Mr.,Sydney,NULL,Sanders,0,1070
3966,IN,Mr.,Muniraju,NULL,Pulipalyam,0,1071
821,IN,Mr.,Sydney,NULL,Bennett,0,1072
4504,IN,Mr.,Sydney,NULL,Barnes,0,1073
930,IN,Mr.,Sydney,T,Ross,0,1074
4830,IN,Mr.,Sydney,NULL,Henderson,0,1075
6127,IN,Mr.,Sydney,M,Coleman,1,1076
5120,IN,Mr.,Sydney,L,Jenkins,0,1077
3729,IN,Mr.,Sydney,M,Patterson,0,1078
8614,IN,Mr.,Sydney,G,Flores,2,1079
5678,IN,Mr.,Sydney,L,Butler,0,1080
4151,IN,Mr.,Sydney,J,Foster,0,1081
1832,IN,Mr.,Sydney,B,Gonzales,0,1082
6851,IN,Mr.,Harold,T,Sanchez,1,1083
8430,IN,Mr.,Harold,C,Perez,0,1084
3179,IN,Mr.,Sydney,NULL,Alexander,0,1085
4505,IN,Mr.,Sydney,NULL,Russell,2,1086
8457,IN,Mr.,Sydney,NULL,Diaz,1,1087
6329,IN,MS.,Katherine,T,Morris,0,1088
4825,IN,MS.,Katherine,B,Rogers,0,1089
7350,IN,MS.,Katherine,R,Cook,1,1090
5714,IN,MS.,Katherine,V,Morgan,1,1091
3991,IN,MS.,Katherine,NULL,Blue,1,1092
5298,IN,MS.,Katherine,NULL,Rivera,1,1093
2497,IN,MS.,Katherine,NULL,Richardson,0,1094
8427,IN,MS.,Katherine,NULL,Cox,1,1095
2507,IN,MS.,Katherine,NULL,Howard,0,1096
3846,IN,MS.,Katherine,NULL,Ward,0,1097
5337,IN,MS.,Katherine,J,Torres,0,1098
5567,IN,MS.,Katherine,NULL,Gray,0,1099
3498,IN,MS.,Katherine,NULL,Ramirez,2,1100
2542,IN,MS.,Katherine,L,Watson,0,1101
5520,IN,MS.,Katherine,NULL,Brooks,2,1102
4623,IN,MS.,Katherine,NULL,Kelly,0,1103
5969,IN,MS.,Katherine,NULL,Sanders,1,1104
4169,IN,Mr.,Jarrod,NULL,Sanchez,0,1105
4405,IN,MS.,Katherine,R,Price,1,1106
2610,IN,MS.,Katherine,S,Bennett,0,1107
1921,IN,MS.,Katherine,NULL,Wood,1,1108
4737,IN,MS.,Katherine,NULL,Ross,0,1109
3517,IN,MS.,Katherine,C,Henderson,0,1110
6288,IN,MS.,Katherine,R,Coleman,0,1111
4434,IN,Mr.,Erick,C,Patel,1,1112
5682,IN,MS.,Katherine,E,Jenkins,1,1113
5908,IN,MS.,Katherine,M,Long,0,1114
8098,IN,MS.,Katherine,E,Patterson,0,1115
4139,IN,MS.,Katherine,E,Hughes,0,1116
7502,IN,MS.,Katherine,NULL,Washington,0,1117
7530,IN,MS.,Katherine,M,Simmons,0,1118
8332,IN,Mr.,Erick,E,Prasad,1,1119
3323,IN,MS.,Katherine,NULL,Foster,1,1120
1020,IN,MS.,Katherine,A,Bryant,0,1121
4439,IN,Mr.,Erick,C,Rana,1,1122
5586,IN,MS.,Katherine,NULL,Alexander,0,1123
7846,IN,MS.,Katherine,P,Griffin,2,1124
4856,IN,Mr.,Erick,S,Subram,1,1125
7450,IN,MS.,Amanda,NULL,Morris,0,1126
964,IN,MS.,Amanda,S,Cook,0,1127
2499,IN,MS.,Amanda,L,Morgan,0,1128
6870,IN,MS.,Amanda,NULL,Bradley,0,1129
4839,IN,MS.,Amanda,M,Bailey,2,1130
7543,IN,MS.,Kelvin,M,Nath,0,1131
7661,IN,Mr.,Erick,D,Rodriguez,1,1132
2877,IN,MS.,Amanda,NULL,Richardson,0,1133
1133,IN,MS.,Erick,NULL,Sanchez,0,1134
7857,IN,MS.,Amanda,NULL,Cox,0,1135
1900,IN,MS.,Amanda,NULL,Howard,1,1136
1951,IN,MS.,Amanda,NULL,Ward,0,1137
2115,IN,MS.,Amanda,T,Torres,1,1138
6665,IN,Mr.,Erick,NULL,Perez,0,1139
6096,IN,MS.,Amanda,NULL,Peterson,0,1140
1367,IN,MS.,Amanda,E,Gray,2,1141
2523,IN,MS.,Amanda,E,Ramirez,2,1142
5668,IN,MS.,Amanda,R,James,1,1143
2212,IN,MS.,Amanda,A,Watson,0,1144
1721,IN,MS.,Amanda,F,Brooks,2,1145
4698,IN,MS.,Amanda,NULL,Sanders,0,1146
3576,IN,MS.,Amanda,S,Price,0,1147
6999,IN,MS.,Amanda,M,Bennett,2,1148
8051,IN,MS.,Amanda,S,Wood,0,1149
5006,IN,MS.,Amanda,N,Barnes,0,1150
6371,IN,Mr.,Kelvin,NULL,Goel,0,1151
4242,IN,MS.,Amanda,A,Henderson,0,1152
3183,IN,MS.,Summer,G,Arun,0,1153
3148,IN,MS.,Amanda,NULL,Perry,0,1154
6690,IN,MS.,Amanda,A,Long,2,1155
5802,IN,MS.,Amanda,NULL,Flores,0,1156
6241,IN,MS.,Amanda,NULL,Washington,0,1157
3872,IN,MS.,Summer,E,Mehta,0,1158
2684,IN,MS.,Amanda,NULL,Butler,0,1159
4345,IN,MS.,Amanda,M,Simmons,2,1160
910,IN,MS.,Amanda,NULL,Foster,0,1161
3057,IN,MS.,Amanda,C,Gonzales,1,1162
7840,IN,MS.,Amanda,A,Bryant,1,1163
8363,IN,MS.,Amanda,L,Alexander,0,1164
2133,IN,MS.,Amanda,NULL,Russell,0,1165
2660,IN,MS.,Amanda,A,Griffin,0,1166
3319,IN,MS.,Amanda,S,Diaz,1,1167
3618,IN,MS.,Summer,L,Sanchez,0,1168
2117,IN,MS.,Stephanie,S,Morris,0,1169
2993,IN,MS.,Stephanie,W,Rogers,0,1170
5608,IN,MS.,Stephanie,NULL,Reed,1,1171
3646,IN,MS.,Stephanie,NULL,Cook,1,1172
8141,IN,MS.,Stephanie,O,Morgan,2,1173
6431,IN,MS.,Summer,NULL,Perez,0,1174
919,IN,MS.,Stephanie,B,Murphy,0,1175
1530,IN,MS.,Stephanie,M,Bailey,0,1176
1991,IN,MS.,Stephanie,D,Richardson,0,1177
1436,IN,MS.,Stephanie,R,Cox,0,1178
6833,IN,MS.,Stephanie,A,Howard,2,1179
893,IN,MS.,Stephanie,NULL,Torres,1,1180
5904,IN,MS.,Stephanie,J,Peterson,1,1181
1491,IN,MS.,Stephanie,E,Ramirez,1,1182
4457,IN,MS.,Stephanie,NULL,James,0,1183
5008,IN,MS.,Stephanie,R,Watson,2,1184
6923,IN,MS.,Stephanie,E,Brooks,1,1185
6788,IN,MS.,Stephanie,L,Kelly,1,1186
2092,IN,MS.,Stephanie,A,Wood,0,1187
4456,IN,MS.,Stephanie,J,Barnes,0,1188
8560,IN,MS.,Stephanie,NULL,Ross,1,1189
5221,IN,MS.,Stephanie,NULL,Jenkins,2,1190
8245,IN,MS.,Stephanie,NULL,Perry,0,1191
4720,IN,MS.,Stephanie,P,Powell,1,1192
6801,IN,MS.,Stephanie,C,Long,1,1193
6468,IN,MS.,Evelyn,R,Fernandez,1,1194
7069,IN,MS.,Stephanie,NULL,Washington,0,1195
6173,IN,MS.,Stephanie,A,Simmons,0,1196
5258,IN,MS.,Stephanie,D,Foster,0,1197
3212,IN,MS.,Stephanie,NULL,Gonzales,2,1198
4931,IN,MS.,Stephanie,V,Bryant,0,1199
6688,IN,MS.,Stephanie,NULL,Alexander,2,1200
4308,IN,MS.,Adriana,NULL,Malhotra,0,1201
2786,IN,MS.,Hailey,NULL,Morris,2,1202
2001,IN,MS.,Hailey,L,Rogers,0,1203
3546,IN,MS.,Hailey,NULL,Reed,1,1204
4713,IN,MS.,Hailey,L,Cook,0,1205
5729,IN,MS.,Hailey,G,Morgan,1,1206
4258,IN,MS.,Hailey,F,Murphy,0,1207
6125,IN,MS.,Hailey,NULL,Cooper,0,1208
2867,IN,MS.,Hailey,W,Richardson,0,1209
1472,IN,MS.,Hailey,NULL,Cox,0,1210
882,IN,MS.,Carol,T,Howard,0,1211
998,IN,MS.,Hailey,J,Ward,1,1212
4026,IN,MS.,Hailey,NULL,Torres,0,1213
5338,IN,MS.,Hailey,J,Gray,0,1214
3509,IN,MS.,Hailey,NULL,Ramirez,0,1215
7079,IN,MS.,Hailey,C,James,0,1216
3024,IN,MS.,Hailey,I,Watson,0,1217
6469,IN,MS.,Hailey,NULL,Price,0,1218
4922,IN,MS.,Hailey,R,Bennett,2,1219
6141,IN,MS.,Adriana,NULL,Garcia,1,1220
2784,IN,MS.,Hailey,NULL,Barnes,2,1221
3951,IN,MS.,Hailey,J,Coleman,1,1222
5933,IN,MS.,Hailey,C,Jenkins,0,1223
7587,IN,MS.,Carol,J,Long,0,1224
2468,IN,MS.,Adriana,K,Perez,0,1225
3366,IN,MS.,Hailey,R,Hughes,0,1226
5534,IN,MS.,Hailey,L,Flores,2,1227
7744,IN,MS.,Kaitlin,R,Chapman,0,1228
4565,IN,MS.,Hailey,D,Butler,1,1229
8148,IN,MS.,Hailey,J,Foster,0,1230
3421,IN,MS.,Hailey,N,Gonzales,1,1231
936,IN,MS.,Hailey,R,Bryant,0,1232
2576,IN,MS.,Hailey,E,Griffin,0,1233
3394,IN,MS.,Kaitlin,NULL,Madan,1,1234
4656,IN,MS.,Maria,D,Stewart,0,1235
2443,IN,MS.,Maria,NULL,Rogers,2,1236
916,IN,MS.,Maria,NULL,Reed,2,1237
4261,IN,MS.,Maria,M,Cook,0,1238
1578,IN,MS.,Maria,NULL,Morgan,0,1239
3064,IN,MS.,Maria,M,Blue,0,1240
4493,IN,MS.,María,R,Rivera,0,1241
6920,IN,MS.,Maria,D,Cooper,2,1242
5558,IN,MS.,Maria,L,Richardson,0,1243
8351,IN,MS.,Maria,L,Cox,0,1244
5842,IN,MS.,Maria,NULL,Howard,2,1245
3205,IN,MS.,Maria,NULL,Torres,2,1246
2151,IN,MS.,Maria,W,Peterson,2,1247
2810,IN,MS.,Kaitlin,NULL,Martinez,0,1248
4841,IN,MS.,Maria,NULL,Brooks,0,1249
5173,IN,MS.,Maria,NULL,Kelly,0,1250
4612,IN,MS.,Kaitlin,NULL,Perez,2,1251
6796,IN,MS.,Maria,M,Sanders,2,1252
4857,IN,MS.,Maria,J,Barnes,0,1253
7834,IN,MS.,Maria,NULL,Ross,0,1254
7890,IN,MS.,Maria,E,Henderson,0,1255
7231,IN,MS.,Cedric,NULL,Huang,0,1256
7370,IN,Mr.,Ruth,C,Srini,0,1257
1331,IN,MS.,Maria,L,Jenkins,2,1258
6937,IN,MS.,Maria,NULL,Hughes,1,1259
3473,IN,MS.,María,NULL,Flores,0,1260
2984,IN,MS.,Maria,NULL,Butler,0,1261
8064,IN,MS.,Maria,B,Simmons,1,1262
5034,IN,MS.,Maria,NULL,Russell,0,1263
2816,IN,MS.,Maria,A,Diaz,2,1264
1383,IN,Mr.,Gabrielle,A,Morris,0,1265
6538,IN,Mr.,Gabrielle,NULL,Rogers,2,1266
3229,IN,Mr.,Gabrielle,NULL,Reed,0,1267
7908,IN,Mr.,Gabrielle,NULL,Cook,0,1268
2944,IN,Mr.,Gabrielle,NULL,Morgan,2,1269
6071,IN,Mr.,Gabrielle,NULL,Murphy,2,1270
7941,IN,Mr.,Gabrielle,NULL,Rivera,1,1271
2148,IN,Mr.,Gabrielle,S,Cooper,1,1272
1297,IN,Mr.,Gabrielle,NULL,Cox,0,1273
2428,IN,Mr.,Gabrielle,NULL,Howard,0,1274
7462,IN,Mr.,Gabrielle,R,Ward,1,1275
1664,IN,MS.,Cedric,C,Lin,2,1276
7271,IN,MS.,Toni,K,Kapoor,0,1277
5178,IN,Mr.,Gabrielle,T,Torres,0,1278
2787,IN,Mr.,Gabrielle,E,Gray,1,1279
5326,IN,Mr.,Gabrielle,A,Watson,0,1280
5887,IN,Mr.,Gabrielle,M,Brooks,0,1281
3904,IN,Mr.,Toni,NULL,Sai,0,1282
2458,IN,Mr.,Gabrielle,NULL,Price,0,1283
4864,IN,Mr.,Gabrielle,NULL,Bennett,0,1284
8333,IN,Mr.,Gabrielle,S,Wood,1,1285
2484,IN,Mr.,Gabrielle,NULL,Barnes,0,1286
8105,IN,Mr.,Gabrielle,NULL,Coleman,2,1287
5876,IN,MS.,Toni,NULL,Srini,0,1288
6903,IN,Mr.,Gabrielle,NULL,Perry,2,1289
3397,IN,Mr.,Gabrielle,F,Powell,0,1290
3934,IN,Mr.,Gabrielle,NULL,Patterson,0,1291
6233,IN,Mr.,Gabrielle,NULL,Hughes,0,1292
1878,IN,Mr.,Gabrielle,NULL,Washington,0,1293
1666,IN,Mr.,Gabrielle,NULL,Butler,1,1294
5509,IN,MS.,Toni,NULL,Mehta,0,1295
7961,IN,Mr.,Gabrielle,NULL,Foster,1,1296
2277,IN,Mr.,Gabrielle,NULL,Gonzales,1,1297
8633,IN,Mr.,Gabrielle,NULL,Bryant,0,1298
3693,IN,Mr.,Gabrielle,NULL,Alexander,1,1299
8299,IN,Mr.,Gabrielle,J,Russell,0,1300
3871,IN,Mr.,Gabrielle,NULL,Griffin,0,1301
7416,IN,MS.,Toni,E,Gonzalez,0,1302
4275,IN,MS.,Haley,NULL,Stewart,0,1303
4726,IN,MS.,Haley,R,Sanchez,2,1304
3249,IN,MS.,Haley,M,Rogers,0,1305
1975,IN,MS.,Haley,A,Morgan,0,1306
5334,IN,MS.,Haley,NULL,Murphy,1,1307
6601,IN,MS.,Haley,C,Rivera,0,1308
2885,IN,MS.,Haley,NULL,Cooper,0,1309
980,IN,MS.,Haley,NULL,Richardson,0,1310
6341,IN,MS.,Haley,NULL,Cox,2,1311
2846,IN,MS.,Haley,NULL,Gray,1,1312
6066,IN,MS.,Haley,A,Ramirez,1,1313
1905,IN,MS.,Joan,NULL,James,0,1314
7040,IN,MS.,Haley,NULL,Sanders,0,1315
3735,IN,MS.,Haley,A,Price,1,1316
1303,IN,MS.,Haley,E,Wood,0,1317
1154,IN,MS.,Haley,A,Henderson,1,1318
5511,IN,MS.,Joan,K,Coleman,1,1319
5660,IN,MS.,Haley,L,Jenkins,0,1320
6737,IN,MS.,Haley,H,Perry,0,1321
1051,IN,MS.,Haley,NULL,Powell,0,1322
5031,IN,MS.,Haley,NULL,Long,1,1323
2600,IN,MS.,Haley,NULL,Patterson,0,1324
5898,IN,MS.,Haley,M,Hughes,0,1325
5231,IN,MS.,Haley,M,Flores,1,1326
7992,IN,MS.,Lydia,M,Malhotra,0,1327
8242,IN,MS.,Haley,L,Butler,1,1328
2169,IN,MS.,Haley,NULL,Foster,0,1329
5875,IN,MS.,Haley,NULL,Gonzales,0,1330
3388,IN,MS.,Lydia,NULL,Prasad,0,1331
1926,IN,MS.,Haley,NULL,Bryant,2,1332
2116,IN,MS.,Lydia,NULL,Sara,0,1333
1204,IN,MS.,Haley,NULL,Alexander,0,1334
5716,IN,MS.,Haley,NULL,Diaz,0,1335
8128,IN,MS.,Lydia,P,Garcia,0,1336
8635,IN,MS.,Lydia,C,Gonzalez,0,1337
3843,IN,MS.,Abigail,L,Diaz,0,1338
7935,IN,MS.,Jessica,M,Sanchez,0,1339
8411,IN,MS.,Jessica,NULL,Morris,0,1340
5833,IN,MS.,Jessica,M,Rogers,2,1341
5613,IN,MS.,Jessica,H,Reed,0,1342
5543,IN,MS.,Jessica,J,Cook,1,1343
3839,IN,MS.,Jessica,NULL,Morgan,2,1344
5587,IN,MS.,Jessica,NULL,Murphy,0,1345
7845,IN,MS.,Jessica,M,Rivera,1,1346
2971,IN,MS.,Jessica,NULL,Cooper,1,1347
4701,IN,MS.,Jessica,S,Richardson,1,1348
1321,IN,MS.,Cedric,A,Gao,1,1349
8360,IN,MS.,Jessica,B,Cox,0,1350
6165,IN,MS.,Jessica,NULL,Howard,1,1351
7566,IN,MS.,Jessica,NULL,Torres,1,1352
4544,IN,MS.,Jessica,NULL,James,2,1353
6004,IN,MS.,Jessica,NULL,Watson,0,1354
5087,IN,MS.,Jessica,NULL,Kelly,0,1355
6404,IN,MS.,Jessica,S,Bennett,0,1356
1227,IN,MS.,Jessica,NULL,Wood,0,1357
6989,IN,MS.,Karla,A,Pal,1,1358
2481,IN,MS.,Jessica,NULL,Ross,2,1359
838,IN,MS.,Jessica,NULL,Henderson,0,1360
3240,IN,MS.,Jessica,NULL,Jenkins,1,1361
3220,IN,MS.,Jessica,R,Long,2,1362
6184,IN,MS.,Jessica,A,Hughes,0,1363
7699,IN,MS.,Jessica,R,Flores,2,1364
2654,IN,MS.,Jessica,K,Butler,2,1365
6634,IN,MS.,Jessica,C,Simmons,2,1366
3004,IN,MS.,Jessica,NULL,Bryant,0,1367
1156,IN,MS.,Jessica,K,Alexander,1,1368
7675,IN,MS.,Jessica,A,Griffin,0,1369
3759,IN,MS.,Jessica,NULL,Diaz,2,1370
1963,IN,MS.,Taylor,NULL,Stewart,0,1371
7660,IN,MS.,Taylor,V,Morris,0,1372
1684,IN,MS.,Taylor,NULL,Rogers,0,1373
3207,IN,MS.,Taylor,NULL,Cook,1,1374
6019,IN,MS.,Taylor,G,Bell,0,1375
4950,IN,MS.,Taylor,NULL,Murphy,2,1376
3587,IN,MS.,Taylor,C,Rivera,0,1377
5526,IN,MS.,Taylor,NULL,Cooper,2,1378
4386,IN,MS.,Taylor,NULL,Richardson,0,1379
953,IN,MS.,Taylor,NULL,Howard,1,1380
7353,IN,MS.,Taylor,NULL,Ward,2,1381
3101,IN,MS.,Shawna,D,Yuan,1,1382
7290,IN,MS.,Taylor,P,Peterson,0,1383
4920,IN,MS.,Taylor,M,Gray,2,1384
8466,IN,MS.,Taylor,D,Ramirez,0,1385
6102,IN,MS.,Taylor,L,James,0,1386
8099,IN,MS.,Taylor,NULL,Watson,2,1387
6388,IN,MS.,Taylor,L,Brooks,0,1388
5013,IN,MS.,Taylor,D,Kelly,0,1389
6553,IN,MS.,Taylor,NULL,Sanders,1,1390
4641,IN,MS.,Taylor,NULL,Price,0,1391
8416,IN,MS.,Taylor,L,Bennett,0,1392
6267,IN,MS.,Taylor,NULL,Wood,2,1393
7404,IN,MS.,Taylor,S,Ross,0,1394
3774,IN,MS.,Taylor,NULL,Coleman,2,1395
5762,IN,MS.,Taylor,NULL,Jenkins,0,1396
4957,IN,MS.,Taylor,J,Perry,2,1397
4838,IN,MS.,Taylor,L,Powell,1,1398
2181,IN,MS.,Taylor,J,Hughes,1,1399
7601,IN,MS.,Taylor,W,Flores,0,1400
4472,IN,MS.,Taylor,NULL,Butler,0,1401
4013,IN,MS.,Taylor,F,Foster,0,1402
5261,IN,MS.,Taylor,M,Gonzales,1,1403
2888,IN,MS.,Taylor,D,Bryant,0,1404
6006,IN,MS.,Taylor,E,Griffin,0,1405
4956,IN,MS.,Taylor,E,Diaz,0,1406
3995,IN,MS.,Anna,NULL,Stewart,0,1407
6221,IN,MS.,Anna,NULL,Sanchez,0,1408
4104,IN,MS.,Cedric,V,Zheng,2,1409
5707,IN,MS.,Anna,A,Morris,2,1410
2881,IN,MS.,Yolanda,E,Xu,2,1411
7713,IN,MS.,Anna,S,Reed,2,1412
2076,IN,MS.,Yolanda,NULL,Luo,0,1413
3594,IN,MS.,Anna,M,Cook,0,1414
2009,IN,MS.,Anna,E,Morgan,0,1415
6089,IN,MS.,Anna,K,Bell,0,1416
5859,IN,MS.,Anna,NULL,Bailey,0,1417
6378,IN,MS.,Anna,NULL,Rivera,2,1418
2344,IN,MS.,Anna,NULL,Cooper,0,1419
2765,IN,MS.,Anna,R,Richardson,0,1420
4225,IN,MS.,Anna,L,Cox,2,1421
6695,IN,MS.,Anna,A,Howard,0,1422
6539,IN,MS.,Anna,NULL,Ward,1,1423
8221,IN,MS.,Anna,P,Torres,0,1424
5874,IN,MS.,Anna,R,Gray,0,1425
3704,IN,MS.,Anna,NULL,Ramirez,0,1426
4774,IN,MS.,Anna,NULL,James,0,1427
2218,IN,MS.,Anna,S,Brooks,0,1428
7590,IN,MS.,Yolanda,NULL,Rai,1,1429
4624,IN,MS.,Anna,E,Sanders,0,1430
2361,IN,MS.,Anna,NULL,Price,0,1431
7345,IN,MS.,Anna,J,Wood,0,1432
4847,IN,MS.,Anna,NULL,Barnes,0,1433
7310,IN,MS.,Anna,NULL,Coleman,1,1434
6557,IN,MS.,Anna,NULL,Perry,2,1435
6193,IN,MS.,Anna,J,Powell,1,1436
7728,IN,MS.,Anna,NULL,Long,0,1437
3662,IN,MS.,Anna,NULL,Patterson,0,1438
3820,IN,MS.,Anna,H,Flores,0,1439
8358,IN,MS.,Anna,M,Butler,0,1440
2346,IN,MS.,Bonnie,C,Xu,0,1441
1062,IN,MS.,Anna,A,Foster,1,1442
3119,IN,MS.,Anna,E,Gonzales,0,1443
2435,IN,MS.,Anna,S,Bryant,2,1444
3135,IN,MS.,Anna,NULL,Alexander,0,1445
4816,IN,MS.,Anna,O,Russell,0,1446
938,IN,MS.,Anna,NULL,Griffin,1,1447
6641,IN,MS.,Anna,NULL,Diaz,1,1448
5311,IN,MS.,Cedric,NULL,Zeng,0,1449
1341,IN,MS.,Lauren,NULL,Sanchez,0,1450
5482,IN,MS.,Lauren,G,Rogers,0,1451
7567,IN,MS.,Lauren,J,Reed,0,1452
4175,IN,MS.,Lauren,NULL,Blue,1,1453
6970,IN,MS.,Lauren,C,Murphy,1,1454
1486,IN,MS.,Bonnie,NULL,Pal,2,1455
5130,IN,MS.,Lauren,C,Rivera,1,1456
1803,IN,MS.,Lauren,D,Cox,0,1457
7619,IN,MS.,Lauren,NULL,Howard,2,1458
8279,IN,MS.,Lauren,NULL,Ward,0,1459
3283,IN,MS.,Lauren,A,Torres,0,1460
4255,IN,MS.,Lauren,NULL,Peterson,0,1461
4625,IN,MS.,Lauren,NULL,Gray,2,1462
7324,IN,MS.,Lauren,L,Ramirez,0,1463
8359,IN,MS.,Lauren,T,James,2,1464
3525,IN,MS.,Edward,NULL,King,0,1465
5721,IN,MS.,Edward,NULL,Wright,0,1466
4471,IN,MS.,Edward,A,Hill,0,1467
6390,IN,MS.,Edward,J,Scott,1,1468
7154,IN,MS.,Edward,C,Green,0,1469
1390,IN,MS.,Bonnie,NULL,Raji,0,1470
3428,IN,Mr.,Edward,NULL,Adams,0,1471
3926,IN,Mr.,Edward,NULL,Baker,0,1472
2933,IN,Mr.,Edward,NULL,Gonzalez,0,1473
6287,IN,Mr.,Edward,NULL,Carter,0,1474
3530,IN,Mr.,Edward,NULL,Mitchell,0,1475
7343,IN,Mr.,Edward,J,Perez,0,1476
7026,IN,Mr.,Edward,S,Roberts,0,1477
4869,IN,Mr.,Edward,S,Turner,0,1478
3108,IN,Mr.,Edward,NULL,Phillips,0,1479
1576,IN,Mr.,Edward,N,Parker,1,1480
8267,IN,Mr.,Edward,M,Collins,0,1481
5914,IN,Mr.,Wyatt,P,Smith,0,1482
3422,IN,Mr.,Wyatt,NULL,Johnson,0,1483
6414,IN,Mr.,Wyatt,M,Jones,1,1484
5141,IN,Mr.,Wyatt,NULL,Brown,0,1485
6583,IN,Mr.,Wyatt,L,Davis,0,1486
7498,IN,Mr.,Wyatt,M,Miller,0,1487
2911,IN,Mr.,Wyatt,L,Wilson,0,1488
7734,IN,Mr.,Wyatt,NULL,Taylor,0,1489
2180,IN,Mr.,Wyatt,M,Anderson,1,1490
6622,IN,Mr.,Barry,A,Raman,0,1491
7135,IN,Mr.,Barry,E,Subram,2,1492
5254,IN,Mr.,Wyatt,NULL,Jackson,2,1493
3099,IN,Mr.,Wyatt,NULL,White,0,1494
5364,IN,Mr.,Wyatt,NULL,Harris,0,1495
3072,IN,Mr.,Wyatt,NULL,Martin,1,1496
7780,IN,Mr.,Barry,NULL,Garcia,0,1497
6680,IN,Mr.,Wyatt,T,Garcia,0,1498
4722,IN,Mr.,Barry,B,Fernandez,0,1499
4429,IN,Mr.,Wyatt,NULL,Robinson,0,1500
6769,IN,Mr.,Wyatt,M,Clark,0,1501
1561,IN,Mr.,Wyatt,M,Lee,0,1502
1673,IN,Mr.,Wyatt,V,Walker,2,1503
8348,IN,Mr.,Wyatt,C,Allen,1,1504
6779,IN,Mr.,Wyatt,NULL,Young,0,1505
6790,IN,Mr.,Warren,M,Nara,0,1506
6570,IN,Mr.,Wyatt,S,Hernandez,0,1507
3415,IN,Mr.,Wyatt,R,Wright,0,1508
5022,IN,Mr.,Wyatt,NULL,Lopez,2,1509
823,IN,Mr.,Wyatt,L,Hill,1,1510
5846,IN,Mr.,Wyatt,NULL,Scott,1,1511
4008,IN,Mr.,Wyatt,J,Green,1,1512
2489,IN,Mr.,Wyatt,NULL,Adams,1,1513
3720,IN,Mr.,Wyatt,S,Gonzalez,0,1514
3063,IN,Mr.,Wyatt,J,Nelson,0,1515
3524,IN,Mr.,Wyatt,NULL,Carter,0,1516
7397,IN,Mr.,Wyatt,NULL,Perez,0,1517
3946,IN,Mr.,Wyatt,M,Evans,0,1518
4481,IN,Mr.,Wyatt,NULL,Edwards,1,1519
8195,IN,Mr.,Wyatt,J,Collins,1,1520
7394,IN,Mr.,Fernando,NULL,Smith,1,1521
1299,IN,Mr.,Fernando,I,Johnson,2,1522
2710,IN,Mr.,Fernando,L,Williams,0,1523
3311,IN,Mr.,Fernando,NULL,Davis,0,1524
4629,IN,Mr.,Fernando,NULL,Miller,1,1525
1373,IN,Mr.,Fernando,W,Taylor,1,1526
6187,IN,Mr.,Fernando,L,Thomas,0,1527
2622,IN,Mr.,Fernando,NULL,Jackson,2,1528
6679,IN,Mr.,Fernando,NULL,Martin,1,1529
8190,IN,Mr.,Marco,A,Srini,2,1530
